snap_index,esn,snap,esn_index,global_index,ww_cycle_index,hpc_cycle_index,hpt_cycle_index,ww_cycle,hpc_cycle,hpt_cycle,to_next_ww,to_next_hpc_cycle,to_next_hpt_cycle,Altitude,Mach,Pamb,Pt2,TAT,WFuel,VAFN,VBV,Fan_Speed,Core_Speed,T25,T3,Ps3,T45,P25,T5,fault_ww_cycle,fault_hpc_cycle,fault_hpt_cycle
4587,103,1,4341,34123,76,585,105,5,0,1,300,1600,3330,873.2802636020549,0.1050268933364945,14.22911286431414,14.426198296831714,521.74187193963,1.0967684809001013,6401.564398255555,0.0,1767.2418691238752,20671.61638769327,713.967311121271,1528.3190409851652,420.5204122320936,2104.596133140977,37.91292607314293,1386.0804742626726,0,0,0
4588,103,1,4349,34131,77,586,106,5,0,1,290,1590,3320,1941.280263602055,0.1057828888485032,13.703295686418825,13.894655365230724,498.7128806451928,1.16785004296147,6265.185861628977,0.0,1820.4267468978865,20504.43838297768,695.5566265640148,1505.995020504291,446.5570352012117,2090.154062728146,39.03375851788592,1347.363683319766,0,0,0
4589,103,1,4357,34139,78,587,107,5,0,1,280,1580,3310,574.2802636020549,0.1049638912269669,14.376321980597568,14.57531079165796,538.4595517802966,1.1217434964010922,6410.91561226895,0.0,1789.5568232409337,20977.94963625064,735.9793338988366,1569.975698992474,421.7858773326659,2164.3685029198973,38.16122685771219,1431.0252519379142,0,0,0
4590,103,1,4364,34146,79,588,108,5,0,1,270,1570,3300,-44.719736397945056,0.1051528901049691,14.684658142763436,14.88833051936154,546.1455637272402,1.4114522691232263,6204.795427784993,0.0,1953.4971786986653,21597.84049671057,768.2784566444441,1655.1227044018124,500.0257252493003,2317.660262084835,43.2131745374284,1494.0426059945692,0,0,0
4591,103,1,4372,34154,80,589,109,5,0,1,260,1560,3290,511.28026360205496,0.1080508902856904,14.407339286035212,14.613516663721892,496.49979581864073,1.1473810426046562,6319.751022545024,0.0,1768.3241163760556,20314.953823117743,685.6658218631044,1480.5749901226905,447.3568196782541,2044.0389813892136,39.6434130604798,1328.8394176006125,0,0,0
4592,103,1,4379,34161,81,590,110,5,0,1,250,1550,3280,893.2802636020549,0.1060348898360329,14.21926610068314,14.418372400328147,540.2904025690154,1.200182932410531,6323.072262665634,0.0,1847.8721137005664,21189.935804006847,746.7926855264633,1599.1912030075655,441.399246336009,2218.4904391000564,39.27027661770377,1452.718952323633,0,0,0
4593,103,1,4386,34168,82,591,111,5,0,1,240,1540,3270,569.2802636020549,0.105593889970501,14.378783671505316,14.57916653810509,537.1175713326669,1.2933364430288044,6258.5659498421055,0.0,1894.9878974038847,21288.231713933987,750.0242644807487,1612.6933916579972,469.6979643445357,2247.366793525661,41.16882364865923,1457.3349318898966,0,0,0
4594,103,1,4393,34175,83,592,112,5,0,1,230,1530,3260,910.2802636020548,0.1085548922607499,14.210896351596794,14.415370351087647,510.0673465311883,1.2195755930412353,6263.024665923562,0.0,1835.4129135665744,20718.787632015647,710.7775245367455,1535.046851871783,460.0797856646061,2131.7728209807046,40.3643533423683,1378.5412789714333,0,0,0
4595,103,1,4401,34183,84,593,113,5,0,1,220,1520,3250,-263.71973639794504,0.1067278906890946,14.809518536810623,15.018447684869582,541.2094612768053,1.322267481818506,6266.820795279916,0.0,1892.5431687979608,21341.03257605576,754.285647861296,1619.9460405045936,479.27645909058367,2255.9968643056723,42.12473619140578,1466.3427638175683,0,0,0
4596,103,1,4409,34191,85,594,114,5,0,1,210,1510,3240,804.2802636020549,0.1072948873231011,14.263084198841083,14.465539560834255,523.5975855788781,1.2678582113200652,6248.901211275946,0.0,1874.1498298669608,21031.87384940654,731.7746044758405,1577.701425831696,467.6754900568585,2197.0933133673293,40.93775194219048,1420.706262315274,0,0,0
4597,103,1,4416,34198,86,595,115,5,0,1,200,1500,3230,860.2802636020549,0.1050268933364945,14.23551326067429,14.432687344177843,540.2684081098256,1.1195576434939662,6405.608197268127,0.0,1795.7737726307057,21023.125311053034,739.1997837289857,1576.646539994011,418.6918387152673,2177.020996839844,37.90271729686836,1439.396116126884,0,0,0
4598,103,1,4423,34205,87,596,116,5,0,1,190,1490,3220,654.2802636020549,0.1049638912269669,14.336934926073573,14.53537856409447,538.9114235084022,1.1194533681267769,6411.926856082652,0.0,1789.665640577222,20984.743844370376,736.7728584067675,1571.424730867085,419.9591256137908,2168.547320929439,38.06523326146579,1434.5078437295076,0,0,0
4599,103,1,4431,34213,88,597,117,5,0,1,180,1480,3210,583.2802636020549,0.1074208915421563,14.371890936963618,14.576168273077766,509.1396165921103,1.2071589196340942,6286.864135612745,0.0,1818.144636159,20653.828919516192,707.3838938541091,1526.4737793324412,457.8729219221833,2117.3779792443424,40.374277170931045,1373.1317819800036,0,0,0
4600,103,1,4438,34220,89,598,118,5,0,1,170,1470,3200,985.2802636020548,0.1069168895670968,14.17397098798055,14.374342376213088,539.4060110131061,1.1842168621234583,6329.491886779128,0.0,1838.6525777187856,21149.07430710548,744.7155724756966,1594.0440096373811,436.3391169005003,2211.574293129824,38.96568816950506,1450.3599317204175,0,0,0
4601,103,1,4445,34227,90,599,119,5,0,1,160,1460,3190,178.28026360205493,0.1051528901049691,14.571287900491336,14.773387861412166,542.0786531149955,1.2194461370767775,6336.770107156894,0.0,1842.5582146981696,21199.919880808997,748.2293150129794,1600.9988845642704,448.0790780993754,2221.136097609293,40.0197876837511,1457.4499483428656,0,0,0
4602,103,1,4452,34234,91,600,120,5,0,1,150,1450,3180,518.2802636020549,0.1086808890292245,14.40389291876436,14.611425427454948,522.2718375749913,1.2668811871353802,6253.851278894704,0.0,1864.192498390156,20983.69354948548,729.03330874001,1571.4417311766267,468.6876532120545,2187.831238642904,41.15223508068273,1416.518000392978,0,0,0
4603,103,1,4459,34241,92,601,121,5,0,1,140,1440,3170,212.28026360205493,0.1064128875920373,14.554548402318638,14.759183286593196,542.5582069005802,1.148210224806284,6400.082094701063,0.0,1799.5752284152136,21068.345114700165,742.4398499143857,1583.106803325346,427.86478286476427,2187.1557852896167,38.77036885456904,1446.789964330842,0,0,0
4604,103,1,4466,34248,93,602,122,5,0,1,130,1430,3160,218.28026360205493,0.1062868908235627,14.55159437322934,14.755909515756503,550.2377430065781,1.179787179102789,6380.483081847497,0.0,1825.238906932784,21257.265216619915,754.8705088693347,1609.1333319872097,433.358089921017,2228.0967480089203,39.12523184799287,1472.2686130197649,0,0,0
4605,103,1,4473,34255,94,603,123,5,0,1,120,1420,3150,553.2802636020549,0.107042893786152,14.386661082410116,14.590315967356016,520.8807964203927,1.2633387332176875,6259.3472256378645,0.0,1861.7082581047944,20956.192426960966,727.1819858003644,1567.9054044254754,467.9078738100145,2183.3032747755624,41.09981518213929,1413.444338214207,0,0,0
4606,103,1,4481,34263,95,604,124,5,0,1,110,1410,3140,1276.280263602055,0.1057828888485032,14.030700577149524,14.22663230170614,552.4859634865892,1.131561537605414,6392.519753250152,0.0,1822.4644676864743,21276.779817877883,757.133061666784,1612.0867363030668,414.8538391725221,2233.0069718758714,37.57333874085481,1478.0254935854236,0,0,0
4607,103,1,4489,34271,96,605,125,5,0,1,100,1400,3130,826.2802636020549,0.107042893786152,14.252252758846986,14.454004984689831,540.764526810438,1.3865054217603043,6176.978252880077,0.0,1954.7810357905312,21529.587451091345,763.1155697165773,1646.7939809324582,490.43779660441794,2312.7476867127325,42.36012263719269,1487.6302505483893,0,0,0
4608,103,1,4496,34278,97,606,126,5,0,1,90,1390,3120,721.2802636020549,0.1064758897015649,14.303948267909728,14.505196622820035,510.02363511462295,1.2089342149851006,6286.142266863433,0.0,1822.8447516201477,20680.473932445413,709.3649472332528,1530.687038345111,456.5887364771448,2126.401910771112,40.30226642313396,1378.9254131322248,0,0,0
4609,103,1,4503,34285,98,607,127,5,0,1,80,1380,3110,733.2802636020549,0.1060978919455605,14.298040209731129,14.498385854380942,542.0993608967852,1.2167477874014758,6318.82215745387,0.0,1854.18204565042,21235.19268322336,750.2886415975336,1606.4295133117505,444.4371828544866,2233.715976468324,39.63025917275638,1463.1281338261383,0,0,0
4610,103,1,4510,34292,99,608,128,5,0,1,70,1370,3100,172.28026360205493,0.1060978919455605,14.574241929580634,14.778457741806204,506.85273151807576,1.2004293575378604,6308.365667267533,0.0,1800.9836300138022,20568.36767344212,702.625026793786,1515.5442255103017,457.7365084662941,2101.291666480005,40.58005965184426,1365.91612729442,0,0,0
4611,103,1,4518,34300,100,609,129,5,0,1,60,1360,3090,978.2802636020548,0.105593889970501,14.177417355251398,14.374993978944303,527.176256355253,1.3927077097410565,6145.031436960172,0.0,1947.8419379066809,21325.26608493485,746.7798525763677,1618.559478851336,497.34499818563455,2275.8314193244173,42.64874887107164,1456.2714869324093,0,0,0
4612,103,1,4525,34307,101,610,130,5,0,1,50,1350,3080,1281.280263602055,0.1074838936516839,14.028238886241772,14.227767238464972,545.29353062002,1.2717283910640071,6257.068181397261,0.0,1905.481857585669,21434.36522634996,761.5389618187781,1634.1537771878511,455.6089419026045,2283.8228037383333,40.154617095256256,1485.001509413256,0,0,0
4613,103,1,4532,34314,102,611,131,5,0,1,40,1340,3070,888.2802636020549,0.1049638912269669,14.221727791590892,14.418576798471264,563.3129260481712,0.0,7939.287012478125,2.1331408224322,555.2207104552656,69718.65109209399,5397.7570154607165,10091.849428398094,126.7547057741211,8218.1145015197,13.232012548719712,8193.503731250115,0,0,0
4614,103,1,4540,34322,103,612,132,5,0,1,30,1330,3060,492.28026360205496,0.1069798916766244,14.41669371148466,14.620635007077755,534.888331021164,1.2983548821543025,6252.348046111488,0.0,1892.330385426849,21248.69124592734,747.797889530274,1608.5023684287726,470.6679426243952,2246.2287678804173,41.39326937621593,1456.7192960331697,0,0,0
4615,103,1,4547,34329,104,613,133,5,0,1,20,1320,3050,559.2802636020549,0.1057198867389756,14.383707053320816,14.584431644250635,528.5345730227182,1.2832536470625733,6258.14636522095,0.0,1879.7862176291253,21120.24596563516,738.7857996617341,1590.903687717789,469.0616795244048,2220.240657023576,41.24887722617537,1438.6988739801218,0,0,0
4616,103,1,4555,34337,105,614,134,5,0,1,10,1310,3040,172.28026360205493,0.1060978919455605,14.574241929580634,14.778457741806204,506.85273151807576,1.2011358636948604,6308.365667267533,0.0,1800.9836300138022,20568.35621894277,702.7892942921264,1515.845142906457,457.4990834150626,2103.018359009041,40.59681243282327,1367.305731552178,0,0,0
4617,103,1,4563,34345,106,615,135,5,0,1,0,1300,3030,724.2802636020549,0.1057198867389756,14.30247125336508,14.502062198938065,524.4676938095437,1.1066163365097523,6401.837445611628,0.0,1769.952531223157,20719.226945365,718.261631029989,1536.3612921661536,420.52087167810384,2122.5979135730795,38.14325901131757,1400.421329754441,1,0,0
4618,103,1,4570,34352,0,616,136,6,0,1,930,1290,3020,918.2802636020548,0.1059718877265054,14.206957646144394,14.405756243921852,539.8371304835782,1.1261486826647047,6395.801172703,0.0,1798.9116881778873,21021.68856248151,739.9165581975977,1577.617496282665,419.5240187246245,2182.969660903605,38.14693208210336,1442.4716636691285,0,0,0
4619,103,1,4577,34359,1,617,137,6,0,1,920,1280,3010,938.2802636020548,0.1053418889829713,14.197110882513394,14.394423817025098,540.2752578135247,1.2825277092402958,6259.405143895759,0.0,1900.5500025748468,21333.600097511408,754.4636236405696,1617.807007535065,463.75463692164135,2257.626881524586,40.78679747611433,1464.1797050139269,0,0,0
4620,103,1,4584,34366,2,618,138,6,0,1,910,1270,3000,133.28026360205493,0.1080508902856904,14.593443118661082,14.80228375008438,536.7196239137706,1.151231224194907,6384.579690406675,0.0,1795.631729951857,20959.187713271185,734.9245879062449,1566.0275123924152,432.3461873098378,2162.884987807361,39.10789108397626,1426.6128540993764,0,0,0
4621,103,1,4591,34373,3,619,139,6,0,1,900,1260,2990,397.28026360205496,0.1062868908235627,14.463465838731905,14.66654359148412,528.9986231411352,1.1211982632404047,6400.5844568594375,0.0,1776.945502863637,20790.525673594177,723.5702125564083,1543.1772050252482,425.921368557242,2128.9140282368576,38.58789324794911,1404.0372711663977,0,0,0
4622,103,1,4599,34381,4,620,140,6,0,1,890,1250,2980,584.2802636020549,0.1049008891174393,14.371398598782068,14.57018380117682,518.5762444057355,1.3146828879741326,6222.058580996461,0.0,1892.2182265302577,20998.702350823176,728.253851078211,1571.4671357732698,484.0747743724928,2194.6188991471395,42.08310486448456,1410.2964281931008,0,0,0
4623,103,1,4606,34388,5,621,141,6,0,1,880,1240,2970,78.28026360205494,0.1049638912269669,14.620521718646328,14.822890602551574,538.9114235084027,1.422825175834194,6176.778031405518,0.0,1954.63840586716,21488.676424748628,760.3806583098828,1638.6577880911389,505.5221001083818,2299.9728951957345,43.59447136615907,1476.6976813924075,0,0,0
4624,103,1,4613,34395,6,622,142,6,0,1,870,1230,2960,923.2802636020548,0.1050898879954415,14.204495955236643,14.401374464745848,555.6337035478622,1.2694955743149352,6289.33123597194,0.0,1903.9094242775384,21559.179843631067,772.3081076050862,1648.8497017368754,453.3658767106295,2300.6350798945023,40.15986338794835,1501.960461139549,0,0,0
4625,103,1,4620,34402,7,623,143,6,0,1,860,1220,2950,782.2802636020549,0.1055308878609734,14.273915638835184,14.472701669482603,536.2124433224401,1.1220560874575511,6398.555732063444,0.0,1792.2218942607683,20939.933342968157,734.0425228290749,1563.7126550496048,421.3677251273492,2160.9674131847305,38.18617122705601,1426.303906405881,0,0,0
4626,103,1,4627,34409,8,624,144,6,0,1,850,1210,2940,826.2802636020549,0.107042893786152,14.252252758846986,14.454004984689831,540.764526810438,1.385182135743225,6176.978252880077,0.0,1954.7810357905312,21511.722141553382,762.7081756272665,1642.1837473668331,491.0028450505013,2306.155981336844,42.44347555868003,1482.142625871082,0,0,0
4627,103,1,4634,34416,9,625,145,6,0,1,840,1200,2930,660.2802636020549,0.1065388918110925,14.333980896984272,14.535789039585962,507.76558339203496,1.203901461331904,6288.332134644437,0.0,1816.9358165639928,20613.61221058112,705.5781630760611,1519.589087825991,457.2686545914253,2110.057620583664,40.40542072264435,1367.108017301529,0,0,0
4628,103,1,4641,34423,10,626,146,6,0,1,830,1190,2920,915.2802636020548,0.1062868908235627,14.208434660689043,14.407931587165171,538.9402462524056,1.1161308913462131,6400.5844568594375,0.0,1793.5651057628806,20981.34870498192,737.3839371228324,1569.5417159179065,417.877285526245,2169.7807090887086,37.94045360504248,1433.738078922364,0,0,0
4629,103,1,4649,34431,11,627,147,6,0,1,820,1180,2910,768.2802636020549,0.1057828888485032,14.280808373376882,14.48023272836705,512.268568664004,1.2252026565343568,6275.657074364043,0.0,1836.8656653803728,20739.23201668864,713.6106524534638,1536.6587991332458,460.6424580097103,2137.5592520813,40.60616209769777,1383.1836845887788,0,0,0
4630,103,1,4656,34438,12,628,148,6,0,1,810,1170,2900,1800.280263602055,0.1059718877265054,13.772715370017364,13.965437596080346,509.5613071530605,1.0475214896070228,6398.8207897588645,0.0,1745.8668705035082,20411.87719989645,697.6033042605247,1492.792113677906,406.4665629414287,2059.9430811782004,36.81946308840777,1354.1469085053436,0,0,0
4631,103,1,4664,34446,13,629,149,6,0,1,800,1160,2890,231.28026360205493,0.1082398891636925,14.54519397686919,14.753768690525495,551.6377018255884,1.1876096425585552,6366.902867472427,0.0,1831.4561063138724,21279.231133174733,757.2385492792099,1610.4522554483651,435.0192341807488,2233.167537798165,39.32465837036735,1474.095629615697,0,0,0
4632,103,1,4671,34453,14,630,150,6,0,1,790,1150,2880,370.28026360205496,0.1062868908235627,14.476758969633751,14.680023367771016,526.2873030819349,1.2792479623643935,6261.883833749295,0.0,1871.345160090516,21045.952388229605,734.5909501157641,1578.4931300210617,470.70860781093927,2201.1331052131027,41.46499049857945,1425.594614865376,0,0,0
4633,103,1,4678,34460,15,631,151,6,0,1,780,1140,2870,831.2802636020549,0.1054678932020264,14.249791067939238,14.448106062875697,549.7675939665316,1.243980887886425,6304.962326103841,0.0,1880.2171180626765,21404.853178687918,762.5347847144039,1628.0042592347077,448.5401714984521,2269.7573057302843,39.94388872511687,1484.3567333428737,0,0,0
4634,103,1,4685,34467,16,632,152,6,0,1,770,1130,2860,736.2802636020549,0.1069798916766244,14.29656319518648,14.498805101611405,519.0718827240923,1.2437964998192608,6266.769185682238,0.0,1852.802861475208,20885.861665310204,723.824470475085,1556.8401076169353,462.4385744435415,2169.1032892262165,40.7950711485075,1404.594006436727,0,0,0
4635,103,1,4692,34474,17,633,153,6,0,1,760,1120,2850,511.28026360205496,0.1052788868734437,14.407339286035212,14.60743768085118,509.09516438558535,1.3080133057693872,6218.443163815019,0.0,1876.7125313066645,20814.139401696408,715.5602315578539,1547.0632991856455,485.8978852147208,2162.3825263055583,42.27087673464614,1387.317674570237,0,0,0
4636,103,1,4700,34482,18,634,154,6,0,1,750,1110,2840,1500.280263602055,0.1059718877265054,13.92041682448234,14.115205843645484,507.3019964327772,1.0562365720397946,6398.8207897588645,0.0,1741.9921279871678,20367.646009105545,694.6340730269155,1487.1611841785143,410.6127961492114,2052.8374001331817,37.22164411348352,1349.1796766333755,0,0,0
4637,103,1,4708,34490,19,635,155,6,0,1,740,1100,2830,422.28026360205496,0.1064758897015649,14.451157384193154,14.654476887007863,525.3875781608984,1.111236443510206,6405.856018390914,0.0,1767.0673628454124,20706.843980232905,718.5398002945495,1532.6890220477094,423.1563406282618,2116.951087319599,38.492848177235,1397.0470608181236,0,0,0
